dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-07-11_23-59-35,face_4605,8,3,9718,5,0
22-07-11_23-59-36,face_4605,7,2,9723,5,0
22-07-11_23-59-36,face_4605,8,2,9728,5,0
22-07-11_23-59-37,face_4605,4,2,9765,6,1
22-07-11_23-59-37,face_4605,8,2,9747,6,0
22-07-11_23-59-37,face_4605,8,2,9755,6,0
22-07-11_23-59-37,face_4605,6,2,9760,6,0
22-07-11_23-59-38,face_4605,2,2,9770,6,0
22-07-11_23-59-40,trashcan_squarePrefab (7),41,39,9893,6,0
22-07-11_23-59-48,face_4161,30,4,10460,6,0
22-07-11_23-59-49,face_4161,11,4,10465,6,1
22-07-11_23-59-49,face_4161,10,4,10470,6,0
22-07-11_23-59-49,face_4161,10,4,10475,6,0
22-07-11_23-59-49,face_4161,103,13,10480,6,0
22-07-11_23-59-50,face_4161,102,13,10485,6,0
22-07-11_23-59-50,face_4161,11,4,10490,6,0
22-07-11_23-59-50,face_4161,11,4,10495,6,0
22-07-11_23-59-50,face_4161,102,13,10500,6,0
22-07-11_23-59-51,face_4161,10,4,10505,6,0
22-07-11_23-59-51,face_4161,102,13,10510,6,0
22-07-11_23-59-52,face_418,66,10,10586,6,1
22-07-11_23-59-52,face_418,146,17,10581,6,0
22-07-11_23-59-52,face_418,66,10,10591,6,0
22-07-11_23-59-53,face_418,65,10,10596,6,0
22-07-11_23-59-53,face_418,65,10,10601,6,0
22-07-11_23-59-53,face_418,65,10,10606,6,0
22-07-11_23-59-54,face_418,65,10,10611,6,0
22-07-11_23-59-54,face_418,155,21,10616,6,0
22-07-11_23-59-54,face_418,155,21,10621,6,0
22-07-11_23-59-54,face_418,155,21,10626,6,0
22-07-11_23-59-59,B001,92,12,10963,6,0
22-07-11_23-59-59,B001,20,36,10968,6,0
22-07-12_00-00-00,B001,21,36,10973,6,0
22-07-12_00-00-00,B001,64,54,10978,6,0
22-07-12_00-00-00,Cathedral,64,53,10984,6,0
22-07-12_00-00-01,Cathedral,64,53,10989,6,0
22-07-12_00-00-01,Cathedral,64,53,10994,6,0
22-07-12_00-00-01,Cathedral,64,53,10999,6,0
22-07-12_00-00-01,B013,64,53,11003,6,0
22-07-12_00-00-02,B013,32,38,11008,6,0
22-07-12_00-00-02,B013,32,38,11013,6,0
22-07-12_00-00-02,B013,32,38,11018,6,0
22-07-12_00-00-03,B013,31,38,11023,6,0
22-07-12_00-00-08,metalBench (3),139,3,11375,7,0
