dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_21-38-53,NPC-4608,8,3,23781,14,0
22-08-04_21-38-53,NPC-4608,165,5,23786,14,0
22-08-04_21-38-53,NPC-4608,165,5,23791,14,0
22-08-04_21-38-54,NPC-4608,165,5,23796,14,0
22-08-04_21-38-58,New_NPC (482),162,17,24122,14,0
22-08-04_21-38-58,New_NPC (482),52,15,24127,14,0
22-08-04_21-38-58,New_NPC (482),52,14,24132,14,0
22-08-04_21-38-59,New_NPC (482),52,14,24137,14,0
22-08-04_21-38-59,New_NPC (482),52,14,24142,14,0
22-08-04_21-38-59,New_NPC (480),14,71,24146,14,0
22-08-04_21-39-00,New_NPC (480),72,14,24151,14,0
22-08-04_21-39-00,New_NPC (480),72,14,24156,14,0
22-08-04_21-39-00,New_NPC (480),72,14,24161,14,0
22-08-04_21-39-00,New_NPC (480),72,14,24166,14,0
22-08-04_21-39-01,New_NPC (480),71,13,24181,14,1
22-08-04_21-39-01,New_NPC (480),72,14,24171,14,0
22-08-04_21-39-01,New_NPC (480),71,13,24176,14,0
22-08-04_21-39-02,New_NPC (480),71,13,24186,14,0
22-08-04_21-39-02,New_NPC (480),71,13,24191,14,0
22-08-04_21-39-02,New_NPC (480),70,13,24196,14,0
22-08-04_21-39-03,New_NPC (482),53,13,24209,14,1
22-08-04_21-39-03,New_NPC (482),70,13,24199,14,0
22-08-04_21-39-03,New_NPC (482),163,16,24204,14,0
22-08-04_21-39-04,New_NPC (482),54,13,24214,14,0
22-08-04_21-39-30,NPC-4621,178,35,26246,16,0
22-08-04_21-39-31,NPC-4621,39,38,26251,16,0
22-08-04_21-39-31,NPC-4621,39,38,26256,16,0
22-08-04_21-39-31,NPC-4621,39,38,26261,16,0
22-08-04_21-39-31,NPC-4621,39,38,26266,16,0
22-08-04_21-39-37,NPC-4621,160,27,26730,16,0
22-08-04_21-39-37,NPC-4621,45,27,26735,16,0
22-08-04_21-39-37,NPC-4621,45,27,26740,16,0
22-08-04_21-39-38,NPC-4621,45,27,26745,16,0
22-08-04_21-39-41,NPC-4623,10,45,26994,16,0
22-08-04_21-39-41,NPC-4623,3,22,26999,16,0
22-08-04_21-39-44,NPC-4623,15,46,27212,16,0
22-08-04_21-39-44,NPC-4623,3,22,27217,16,0
22-08-04_21-39-44,NPC-4623,3,23,27222,16,0
22-08-04_21-39-44,NPC-4623,3,22,27227,16,0
22-08-04_21-40-07,NPC-4621,141,3,29186,17,1
22-08-04_21-40-07,NPC-4621,47,4,29170,17,0
22-08-04_21-40-07,NPC-4621,140,3,29175,17,0
22-08-04_21-40-07,NPC-4621,141,3,29180,17,0
22-08-04_21-40-07,NPC-4621,135,3,29191,17,0
22-08-04_21-40-08,NPC-4623,77,4,29217,17,1
22-08-04_21-40-08,NPC-4621,135,3,29196,17,0
22-08-04_21-40-08,NPC-4621,135,3,29201,17,0
22-08-04_21-40-08,NPC-4623,136,3,29212,17,0
22-08-04_21-40-09,NPC-4623,78,4,29222,17,0
22-08-04_21-40-09,NPC-4623,77,4,29227,17,0
22-08-04_21-40-09,NPC-4623,77,4,29232,17,0
22-08-04_21-40-09,NPC-4623,77,4,29237,17,0
22-08-04_21-40-09,NPC-4623,77,4,29242,17,0
22-08-04_21-40-10,NPC-4623,77,4,29247,17,1
22-08-04_21-40-10,NPC-4623,78,4,29252,17,0
22-08-04_21-40-10,NPC-4621,77,4,29261,17,0
22-08-04_21-40-10,NPC-4621,137,3,29266,18,0
22-08-04_21-40-11,NPC-4621,136,3,29271,18,0
22-08-04_21-40-11,NPC-4621,65,3,29292,18,0
22-08-04_21-40-11,NPC-4621,135,3,29297,18,0
