dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-07-07_19-13-47,store2,68,20,1943,1,0
22-07-07_19-13-47,store2,69,20,1956,1,0
22-07-07_19-13-47,store2,82,19,1961,1,0
22-07-07_19-13-47,store2,82,19,1966,1,0
22-07-07_19-13-48,store2,82,19,1971,1,0
22-07-07_19-13-48,store2,83,19,1983,1,0
22-07-07_19-13-48,store2,63,21,1988,1,0
22-07-07_19-13-48,store2,62,21,1993,1,0
22-07-07_19-13-49,store2,62,21,1998,1,0
22-07-07_19-13-49,store2,62,21,2014,1,0
22-07-07_19-13-49,store2,37,33,2019,1,0
22-07-07_19-13-50,store2,37,33,2024,1,0
22-07-07_19-13-50,store2,37,33,2029,1,0
22-07-07_19-13-50,store2,37,33,2035,1,0
22-07-07_19-13-50,store2,33,37,2040,1,0
22-07-07_19-13-51,store2,33,37,2045,1,0
22-07-07_19-13-51,store2,33,37,2051,1,0
22-07-07_19-13-51,store2,33,37,2056,1,0
22-07-07_19-13-52,store2,33,37,2068,1,0
22-07-07_19-13-52,store2,25,50,2073,1,0
22-07-07_19-13-52,store2,25,51,2078,1,0
22-07-07_19-13-54,store2,25,51,2199,1,0
22-07-07_19-13-54,store2,84,19,2204,1,0
22-07-07_19-13-54,store2,84,19,2209,1,0
22-07-07_19-13-54,store2,84,19,2214,1,0
22-07-07_19-13-55,store2,84,19,2219,1,0
22-07-07_19-13-55,store2,84,19,2224,1,0
22-07-07_19-13-55,store2,84,19,2229,1,0
22-07-07_19-13-56,baum ld1(enhanced),84,19,2243,1,1
22-07-07_19-13-56,baum ld1(enhanced),145,14,2248,1,0
22-07-07_19-13-56,baum ld1(enhanced),145,15,2253,1,0
22-07-07_19-13-56,baum ld1(enhanced),145,15,2258,1,0
22-07-07_19-13-56,baum ld1(enhanced),145,15,2263,1,0
22-07-07_19-13-57,baum ld1(enhanced),145,15,2268,1,0
22-07-07_19-13-57,baum ld1(enhanced),145,15,2273,1,0
22-07-07_19-13-57,baum ld1(enhanced),145,15,2282,1,0
22-07-07_19-13-57,baum ld1(enhanced),142,15,2287,1,0
22-07-07_19-13-58,baum ld1(enhanced),143,15,2292,1,0
22-07-07_19-14-03,store2,100,58,2717,1,0
22-07-07_19-14-03,metalBench (3),1,23,2754,1,0
22-07-07_19-14-04,metalBench (3),118,28,2759,1,0
22-07-07_19-14-04,store2,118,28,2762,1,0
22-07-07_19-14-04,store2,28,46,2767,1,0
22-07-07_19-14-04,store2,28,46,2772,1,0
22-07-07_19-14-05,store2,28,46,2777,1,0
22-07-07_19-14-05,store2,2,23,2811,1,0
22-07-07_19-14-06,store2,20,61,2816,1,0
22-07-07_19-14-06,store2,20,61,2821,1,0
22-07-07_19-14-09,streetLight2 (9),106,52,3027,1,0
22-07-07_19-14-09,baum ld1(enhanced),163,98,3038,1,0
22-07-07_19-14-09,baum ld1(enhanced),12,51,3043,1,0
22-07-07_19-14-10,baum ld1(enhanced),11,51,3048,1,0
22-07-07_19-14-10,baum ld1(enhanced),12,51,3053,1,0
22-07-07_19-14-10,baum ld1(enhanced),12,51,3058,1,0
22-07-07_19-14-11,baum ld1(enhanced),12,51,3063,1,0
22-07-07_19-14-13,streetLight2 (39),104,52,3190,1,0
22-07-07_19-14-13,streetLight2 (39),102,14,3195,1,0
22-07-07_19-14-15,baum ld1(enhanced),102,100,3318,2,0
22-07-07_19-14-15,baum ld1(enhanced),15,51,3323,2,0
22-07-07_19-14-15,baum ld1(enhanced),15,51,3328,2,0
22-07-07_19-14-16,baum ld1(enhanced),15,51,3333,2,0
22-07-07_19-14-16,retirementHome1,15,51,3350,2,0
22-07-07_19-14-16,retirementHome1,173,94,3355,2,0
22-07-07_19-14-17,retirementHome1,173,94,3360,2,0
22-07-07_19-14-21,B013,164,22,3662,2,0
22-07-07_19-14-21,B013,62,53,3667,2,0
22-07-07_19-14-22,B013,62,53,3672,2,0
22-07-07_19-14-23,baum ld0(enhanced),166,21,3769,2,0
22-07-07_19-14-24,baum ld0(enhanced),88,34,3774,2,0
22-07-07_19-14-24,baum ld0(enhanced),89,34,3779,2,0
22-07-07_19-14-24,streetLight2 (33),88,34,3792,2,0
22-07-07_19-14-25,streetLight2 (33),53,18,3807,2,1
22-07-07_19-14-25,streetLight2 (33),53,41,3797,2,0
22-07-07_19-14-25,streetLight2 (33),53,41,3802,2,0
22-07-07_19-14-26,B001,53,41,3822,2,0
22-07-07_19-14-26,B001,55,43,3828,2,0
22-07-07_19-14-26,B001,55,43,3833,2,0
22-07-07_19-14-27,B001,55,43,3838,2,0
22-07-07_19-14-27,B001,53,41,3843,2,0
22-07-07_19-14-27,B001,53,41,3847,2,0
22-07-07_19-14-27,B001,53,18,3853,2,0
22-07-07_19-14-28,streetLight2 (33),53,41,3859,2,0
22-07-07_19-14-28,streetLight2 (33),52,17,3864,2,0
22-07-07_19-14-28,streetLight2 (33),52,18,3869,2,0
22-07-07_19-14-29,streetLight2 (33),52,17,3874,2,0
22-07-07_19-14-29,streetLight2 (33),52,17,3880,2,0
22-07-07_19-14-29,streetLight2 (33),52,17,3885,2,0
22-07-07_19-14-30,streetLight2 (33),52,17,3889,2,0
22-07-07_19-14-30,streetLight2 (33),52,17,3894,2,0
22-07-07_19-14-39,face_37,83,9,4458,2,0
22-07-07_19-14-39,face_37,174,22,4463,2,0
22-07-07_19-14-40,face_37,173,22,4468,2,0
22-07-07_19-14-40,face_37,173,22,4473,2,0
22-07-07_19-14-40,face_37,173,22,4478,2,0
22-07-07_19-14-41,face_37,173,22,4483,2,0
22-07-07_19-14-41,face_37,173,22,4488,2,0
22-07-07_19-14-41,face_37,173,22,4493,2,0
22-07-07_19-14-42,face_37,173,22,4498,2,0
22-07-07_19-14-42,face_37,173,22,4503,2,0
22-07-07_19-14-42,face_37,173,22,4508,2,0
22-07-07_19-14-43,face_37,173,22,4513,2,0
22-07-07_19-14-43,face_37,173,22,4518,2,0
22-07-07_19-14-43,face_37,173,22,4523,2,0
22-07-07_19-14-44,face_37,173,22,4528,2,0
22-07-07_19-14-44,face_37,173,22,4533,2,0
22-07-07_19-14-44,face_37,173,22,4538,2,0
22-07-07_19-14-45,face_37,173,22,4543,2,0
22-07-07_19-14-45,face_37,173,22,4548,2,0
22-07-07_19-14-45,face_37,172,22,4553,2,0
22-07-07_19-14-46,face_37,172,22,4558,2,0
22-07-07_19-14-46,face_37,172,22,4563,2,0
22-07-07_19-14-46,face_37,172,22,4568,2,0
22-07-07_19-14-47,face_37,172,22,4573,2,0
22-07-07_19-14-47,face_37,172,22,4578,2,0
22-07-07_19-14-47,face_37,172,22,4583,2,0
22-07-07_19-14-48,face_37,172,22,4588,2,0
22-07-07_19-14-48,face_37,172,22,4593,2,0
22-07-07_19-14-48,face_37,172,22,4598,2,0
22-07-07_19-14-49,face_37,171,22,4603,2,0
22-07-07_19-14-49,face_37,171,22,4608,2,0
22-07-07_19-14-49,face_37,171,22,4613,2,0
22-07-07_19-14-49,face_37,171,22,4618,2,0
22-07-07_19-14-50,face_37,80,21,4623,2,0
22-07-07_19-14-50,face_37,80,20,4628,2,0
22-07-07_19-14-50,face_37,80,19,4633,2,0
22-07-07_19-14-51,face_37,79,19,4638,2,0
22-07-07_19-14-51,face_37,79,19,4643,2,0
22-07-07_19-14-51,face_37,79,19,4648,2,0
22-07-07_19-14-52,face_37,78,19,4653,2,0
22-07-07_19-14-52,face_37,78,18,4658,2,0
22-07-07_19-14-52,face_37,78,16,4663,2,0
22-07-07_19-14-53,face_37,72,16,4706,2,0
22-07-07_19-14-53,face_37,68,16,4711,2,0
22-07-07_19-14-55,face_30,66,13,4783,2,0
22-07-07_19-14-55,face_30,68,20,4788,2,0
22-07-07_19-14-55,face_30,67,19,4793,2,0
22-07-07_19-14-56,face_30,67,19,4816,2,0
22-07-07_19-14-56,face_30,65,17,4826,2,0
22-07-07_19-14-57,face_30,63,14,4831,2,0
22-07-07_19-14-59,baum ld0(enhanced),63,14,4951,3,0
22-07-07_19-14-59,baum ld0(enhanced),73,22,4956,3,0
22-07-07_19-14-59,baum ld0(enhanced),74,22,4961,3,0
22-07-07_19-15-00,B017 (3),74,22,4975,3,0
22-07-07_19-15-00,baum ld0(enhanced),40,35,4988,3,0
22-07-07_19-15-01,baum ld0(enhanced),76,23,4993,3,0
22-07-07_19-15-01,baum ld0(enhanced),76,23,4998,3,0
22-07-07_19-15-01,baum ld0(enhanced),76,23,5003,3,0
22-07-07_19-15-02,B22 1 (3),26,29,5011,3,0
22-07-07_19-15-02,B22 1 (3),25,29,5016,3,0
22-07-07_19-15-02,B22 1 (3),25,29,5021,3,0
22-07-07_19-15-02,B22 1 (3),25,29,5026,3,0
22-07-07_19-15-03,baum ld0(enhanced),25,29,5035,3,0
22-07-07_19-15-03,baum ld0(enhanced),69,22,5040,3,0
22-07-07_19-15-03,baum ld0(enhanced),69,22,5045,3,0
22-07-07_19-15-04,baum ld0(enhanced),69,22,5050,3,0
22-07-07_19-15-04,Cathedral,69,22,5060,3,0
22-07-07_19-15-04,Cathedral,69,22,5065,3,0
22-07-07_19-15-05,Cathedral,69,22,5070,3,0
22-07-07_19-15-05,Cathedral,69,22,5075,3,0
22-07-07_19-15-07,B026 (4),18,27,5197,3,0
22-07-07_19-15-07,B026 (4),20,27,5202,3,0
22-07-07_19-15-08,B22 1 (3),20,27,5224,3,0
22-07-07_19-15-08,baum ld0(enhanced),23,28,5244,3,0
22-07-07_19-15-09,baum ld0(enhanced),71,21,5249,3,0
22-07-07_19-15-09,baum ld0(enhanced),71,21,5254,3,0
22-07-07_19-15-09,B026 (4),71,21,5266,3,0
22-07-07_19-15-10,B026 (4),8,26,5271,3,0
22-07-07_19-15-10,B026 (4),8,26,5276,3,0
22-07-07_19-15-10,B026 (4),8,26,5281,3,0
22-07-07_19-15-11,bottle02 (2),8,26,5297,3,0
22-07-07_19-15-11,bottle02 (2),21,27,5302,3,0
22-07-07_19-15-11,bottle02 (2),21,27,5307,3,0
22-07-07_19-15-12,bottle02 (2),21,21,5312,3,0
22-07-07_19-15-12,bottle02 (2),21,21,5317,3,0
22-07-07_19-15-12,bottle02 (2),21,21,5322,3,0
22-07-07_19-15-13,bottle02 (2),111,18,5327,3,0
22-07-07_19-15-13,bottle02 (2),111,18,5332,3,0
22-07-07_19-15-13,bottle02 (2),21,21,5337,3,0
22-07-07_19-15-13,face_4061,21,21,5344,3,0
22-07-07_19-15-14,face_4061,112,18,5349,3,0
22-07-07_19-15-14,face_4061,112,18,5354,3,0
22-07-07_19-15-14,face_4061,112,18,5359,3,0
22-07-07_19-15-15,face_4061,112,18,5364,3,0
22-07-07_19-15-16,B026 (4),93,17,5428,3,0
22-07-07_19-15-16,B026 (4),8,26,5433,3,0
22-07-07_19-15-16,B026 (4),8,26,5438,3,0
22-07-07_19-15-17,B026 (4),8,26,5443,3,0
22-07-07_19-15-17,B22 1 (3),82,17,5476,3,0
22-07-07_19-15-18,B22 1 (3),36,32,5481,3,0
22-07-07_19-15-18,B22 1 (3),35,32,5486,3,0
22-07-07_19-15-18,baum ld0(enhanced),35,32,5492,3,0
22-07-07_19-15-19,baum ld0(enhanced),74,22,5497,3,0
22-07-07_19-15-19,baum ld0(enhanced),74,22,5502,3,0
22-07-07_19-15-19,baum ld0(enhanced),74,22,5507,3,0
22-07-07_19-15-20,baum ld0(enhanced),74,22,5512,3,0
22-07-07_19-15-20,B22 1 (3),74,22,5521,3,0
22-07-07_19-15-20,B22 1 (3),25,29,5526,3,0
22-07-07_19-15-21,B026 (4),25,29,5550,3,1
22-07-07_19-15-21,B22 1 (3),25,29,5531,3,0
22-07-07_19-15-21,B22 1 (3),25,29,5536,3,0
22-07-07_19-15-21,B22 1 (3),25,29,5541,3,0
22-07-07_19-15-22,B026 (4),12,27,5555,3,0
22-07-07_19-15-22,B026 (4),11,27,5560,3,0
22-07-07_19-15-22,B026 (4),11,27,5565,3,0
22-07-07_19-15-23,B026 (4),11,27,5574,3,0
22-07-07_19-15-23,B026 (4),7,27,5579,3,0
22-07-07_19-15-23,B026 (4),6,26,5584,3,0
22-07-07_19-15-24,B026 (4),6,26,5589,3,0
22-07-07_19-15-24,B026 (4),6,26,5594,3,0
22-07-07_19-15-25,B011 (2),6,26,5626,3,0
22-07-07_19-15-25,B011 (2),12,26,5631,3,0
22-07-07_19-15-25,B011 (2),12,26,5642,3,0
22-07-07_19-15-25,B011 (2),1,25,5647,3,0
22-07-07_19-15-26,B011 (2),1,25,5652,3,0
22-07-07_19-15-26,B011 (2),1,25,5657,3,0
22-07-07_19-15-29,face_420,93,17,5881,3,0
22-07-07_19-15-29,face_420,93,17,5886,3,0
22-07-07_19-15-30,B026 (4),94,17,5912,3,0
22-07-07_19-15-30,B026 (4),4,26,5917,3,0
22-07-07_19-15-32,B011 (2),8,20,6017,3,0
22-07-07_19-15-32,B011 (2),7,26,6022,3,0
22-07-07_19-15-32,B011 (2),7,26,6027,3,0
22-07-07_19-15-33,B011 (2),7,26,6032,3,0
22-07-07_19-15-33,B011 (2),8,26,6044,3,0
22-07-07_19-15-33,B011 (2),18,27,6049,3,0
22-07-07_19-15-34,B011 (2),18,27,6054,3,0
22-07-07_19-15-34,B014 (2),18,27,6076,3,0
22-07-07_19-15-35,B014 (2),39,32,6086,3,0
22-07-07_19-15-35,B014 (2),38,32,6100,3,0
22-07-07_19-15-35,B014 (2),36,31,6109,3,0
22-07-07_19-15-36,B014 (2),36,31,6114,3,0
22-07-07_19-15-36,B014 (2),35,31,6119,3,0
22-07-07_19-15-36,B014 (2),34,30,6124,3,0
22-07-07_19-15-37,B014 (2),34,31,6130,3,0
22-07-07_19-15-37,B014 (2),33,30,6135,3,0
22-07-07_19-15-37,B014 (2),33,30,6140,3,0
22-07-07_19-15-38,B014 (2),32,30,6146,3,0
22-07-07_19-15-38,B014 (2),31,29,6151,3,0
22-07-07_19-15-38,B014 (2),31,29,6156,3,0
22-07-07_19-15-39,B014 (2),30,29,6161,3,0
22-07-07_19-15-39,B014 (2),30,29,6166,3,0
22-07-07_19-15-39,B014 (2),30,29,6171,3,0
22-07-07_19-15-39,B014 (2),29,29,6176,3,0
22-07-07_19-15-40,streetLight2 (34),29,29,6197,3,0
22-07-07_19-15-40,streetLight2 (34),27,13,6202,3,0
22-07-07_19-15-41,streetLight2 (34),26,13,6213,3,1
22-07-07_19-15-41,streetLight2 (34),27,13,6208,3,0
22-07-07_19-15-42,B011 (2),23,20,6268,3,0
22-07-07_19-15-42,B011 (2),4,25,6273,3,0
22-07-07_19-15-42,B011 (2),4,25,6278,3,0
22-07-07_19-15-43,B011 (2),4,25,6283,3,0
22-07-07_19-15-43,builds (3),4,25,6294,3,0
22-07-07_19-15-43,builds (3),101,64,6299,3,0
22-07-07_19-15-44,builds (3),101,64,6310,3,0
22-07-07_19-15-44,builds (3),114,70,6315,3,0
22-07-07_19-15-44,builds (3),114,69,6320,3,0
22-07-07_19-15-46,B011 (2),125,36,6419,3,0
22-07-07_19-15-46,B011 (2),13,26,6424,3,0
22-07-07_19-15-47,B011 (2),9,26,6481,3,0
22-07-07_19-15-47,B011 (2),1,25,6486,3,0
22-07-07_19-15-47,B011 (2),1,25,6491,3,0
22-07-07_19-15-48,B011 (2),1,25,6496,3,0
22-07-07_19-15-48,face_58,1,25,6509,3,0
22-07-07_19-15-49,face_58,7,26,6514,3,0
22-07-07_19-15-49,face_58,7,26,6519,3,0
22-07-07_19-15-50,baum ld1(enhanced),3,25,6592,4,0
22-07-07_19-15-50,baum ld1(enhanced),50,19,6597,4,0
22-07-07_19-15-50,baum ld1(enhanced),50,19,6602,4,0
22-07-07_19-15-51,baum ld1(enhanced),50,19,6607,4,0
22-07-07_19-15-51,B011 (2),50,19,6623,4,0
22-07-07_19-15-52,B011 (2),0,25,6628,4,0
22-07-07_19-15-53,baum ld1(enhanced),79,9,6716,4,0
22-07-07_19-15-53,baum ld1(enhanced),52,28,6721,4,0
22-07-07_19-15-53,baum ld1(enhanced),52,28,6726,4,0
22-07-07_19-15-54,baum ld1(enhanced),52,28,6731,4,0
22-07-07_19-15-54,builds (1),52,28,6744,4,0
22-07-07_19-15-54,builds (1),47,58,6749,4,0
22-07-07_19-15-55,builds (1),47,58,6754,4,0
22-07-07_19-15-55,builds (1),47,58,6759,4,0
22-07-07_19-15-55,builds (1),46,58,6769,4,0
22-07-07_19-15-56,builds (1),46,56,6774,4,0
22-07-07_19-15-56,builds (1),46,56,6779,4,0
22-07-07_19-15-57,builds (1),47,57,6849,4,0
22-07-07_19-15-58,builds (1),46,56,6854,4,0
22-07-07_19-15-58,builds (1),45,56,6859,4,0
22-07-07_19-15-58,builds (1),45,56,6864,4,0
22-07-07_19-15-58,builds (1),45,56,6869,4,0
22-07-07_19-15-59,builds (1),46,56,6874,4,0
22-07-07_19-15-59,builds (1),46,56,6881,4,0
22-07-07_19-15-59,builds (1),47,57,6886,4,0
22-07-07_19-16-00,builds (1),47,57,6891,4,0
22-07-07_19-16-00,builds (1),47,57,6896,4,0
22-07-07_19-16-00,builds (1),22,29,6901,4,0
22-07-07_19-16-01,face_422,47,57,6921,4,1
22-07-07_19-16-01,builds (1),47,57,6906,4,0
22-07-07_19-16-01,builds (1),23,29,6911,4,0
22-07-07_19-16-02,face_422,79,9,6926,4,0
22-07-07_19-16-02,face_422,80,9,6931,4,0
22-07-07_19-16-02,face_422,79,9,6936,4,0
22-07-07_19-16-03,face_422,79,9,6941,4,0
22-07-07_19-16-03,face_422,79,9,6946,4,0
22-07-07_19-16-03,face_410,79,9,6953,4,0
22-07-07_19-16-04,face_410,161,8,6958,4,0
22-07-07_19-16-04,builds (1),161,8,6969,4,0
22-07-07_19-16-04,builds (1),48,58,6974,4,0
22-07-07_19-16-05,builds (1),48,58,6979,4,0
22-07-07_19-16-05,builds (1),48,58,6984,4,0
22-07-07_19-16-05,B014 (2),48,58,6996,4,0
22-07-07_19-16-06,B014 (2),35,31,7001,4,0
22-07-07_19-16-06,B014 (2),35,31,7006,4,0
22-07-07_19-16-06,B014 (2),35,31,7011,4,0
22-07-07_19-16-07,builds (1),35,31,7021,4,0
22-07-07_19-16-07,builds (1),53,68,7026,4,0
22-07-07_19-16-07,builds (1),53,68,7031,4,0
22-07-07_19-16-11,Bench,69,7,7320,4,1
22-07-07_19-16-11,Bench,61,2,7315,4,0
22-07-07_19-16-12,BridgeSlope_Simple (1),67,11,7358,4,0
22-07-07_19-16-12,BridgeSlope_Simple (1),101,30,7363,4,0
22-07-07_19-16-12,BridgeSlope_Simple (1),101,30,7368,4,0
22-07-07_19-16-13,BridgeSlope_Simple (1),101,30,7373,4,0
22-07-07_19-16-13,BridgeSlope_Simple (1),101,30,7384,4,0
22-07-07_19-16-13,BridgeSlope_Simple (1),88,30,7389,4,0
22-07-07_19-16-14,BridgeSlope_Simple (1),88,30,7394,4,0
22-07-07_19-16-14,builds (1),88,30,7408,4,0
22-07-07_19-16-14,builds (1),25,44,7413,4,0
22-07-07_19-16-15,builds (1),25,44,7418,4,0
22-07-07_19-16-15,builds (1),25,44,7423,4,0
22-07-07_19-16-15,builds (1),25,44,7428,4,0
22-07-07_19-16-15,builds (1),25,44,7433,4,0
22-07-07_19-16-16,builds (1),25,44,7440,4,0
22-07-07_19-16-16,builds (1),25,44,7445,4,0
22-07-07_19-16-17,Bench,67,12,7516,4,0
22-07-07_19-16-18,BridgeSlope_Simple (1),78,11,7552,4,0
22-07-07_19-16-18,BridgeSlope_Simple (1),97,30,7557,4,0
22-07-07_19-16-18,BridgeSlope_Simple (1),97,30,7562,4,0
22-07-07_19-16-19,BridgeSlope_Simple (1),98,30,7567,4,0
22-07-07_19-16-19,BridgeSlope_Simple (1),90,11,7572,4,0
22-07-07_19-16-19,BridgeSlope_Simple (1),90,11,7577,4,0
22-07-07_19-16-20,BridgeSlope_Simple (1),90,11,7582,4,0
22-07-07_19-16-20,BridgeSlope_Simple (1),98,30,7587,4,0
22-07-07_19-16-20,BridgeSlope_Simple (1),90,11,7592,4,0
22-07-07_19-16-20,BridgeSlope_Simple (1),98,30,7597,4,0
22-07-07_19-16-21,BridgeSlope_Simple (1),98,30,7602,4,0
22-07-07_19-16-21,BridgeSlope_Simple (1),98,30,7607,4,0
22-07-07_19-16-21,BridgeSlope_Simple (1),98,30,7612,4,0
22-07-07_19-16-22,BridgeSlope_Simple (1),97,30,7617,4,0
22-07-07_19-16-22,BridgeSlope_Simple (1),98,30,7622,4,0
22-07-07_19-16-22,BridgeSlope_Simple (1),98,30,7627,4,0
22-07-07_19-16-22,BridgeSlope_Simple (1),98,30,7632,4,0
