dateTime,hitName,rotation,distance,frame,%replayed,toUse
22-08-04_19-30-16,New_NPC (61)(Clone),166,26,73618,44,0
22-08-04_19-30-17,New_NPC (61)(Clone),174,87,73623,44,0
22-08-04_19-30-42,Sitting_NPC (425),152,11,75308,46,1
22-08-04_19-30-42,Sitting_NPC (425),128,8,75303,46,0
22-08-04_19-30-49,Sitting_NPC (416),136,15,75761,46,0
22-08-04_19-30-55,NPC-616,146,19,76068,46,0
22-08-04_19-30-55,NPC-616,148,28,76073,46,0
22-08-04_19-30-56,NPC-616,148,28,76079,46,0
22-08-04_19-30-56,NPC-616,104,39,76084,46,0
22-08-04_19-30-56,NPC-616,33,29,76091,46,0
22-08-04_19-30-57,NPC-616,148,28,76097,46,0
22-08-04_19-31-02,NPC-616,107,26,76373,46,0
22-08-04_19-31-03,NPC-616,104,36,76378,46,0
22-08-04_19-31-03,NPC-616,104,36,76384,46,0
22-08-04_19-31-03,NPC-616,148,25,76389,46,0
22-08-04_19-31-04,NPC-611,148,25,76402,46,0
22-08-04_19-31-04,NPC-611,32,26,76407,46,0
22-08-04_19-31-05,NPC-611,32,26,76412,46,0
22-08-04_19-31-09,NPC-616,31,4,76635,46,0
22-08-04_19-31-09,NPC-616,32,23,76640,46,0
22-08-04_19-31-10,NPC-616,32,23,76645,46,0
22-08-04_19-31-10,NPC-616,32,23,76654,46,0
22-08-04_19-31-11,NPC-616,18,3,76659,46,0
22-08-04_19-31-12,NPC-616,84,34,76708,46,0
22-08-04_19-31-12,NPC-616,148,21,76713,46,0
22-08-04_19-31-12,NPC-616,148,21,76718,46,0
22-08-04_19-31-13,NPC-616,148,21,76723,46,0
22-08-04_19-31-13,NPC-616,148,21,76728,46,0
22-08-04_19-31-15,NPC-616,148,11,76835,46,0
22-08-04_19-31-15,NPC-616,148,20,76841,46,0
22-08-04_19-31-16,NPC-616,148,20,76846,46,0
22-08-04_19-31-16,NPC-616,148,20,76851,46,0
22-08-04_19-31-16,NPC-616,148,20,76856,46,0
22-08-04_19-31-17,NPC-611,148,20,76863,46,0
22-08-04_19-31-17,NPC-611,32,21,76868,46,0
22-08-04_19-31-17,NPC-611,32,20,76873,46,0
22-08-04_19-31-17,NPC-611,32,20,76878,46,0
22-08-04_19-31-19,NPC-616,32,20,76961,47,0
22-08-04_19-31-19,NPC-616,149,18,76972,47,0
22-08-04_19-31-20,NPC-616,32,19,76977,47,0
22-08-04_19-31-20,NPC-616,102,60,76983,47,0
